crop,state_name,season,crop_year,price_per_ton,price_low_bound,price_high_bound 
Papaya,Andhra Pradesh,Kharif,2014,16012.08,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2014,23522.55,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2014,79176.87,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2014,20012.11,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2014,28598.86,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2014,79257.23,65000.0,82000.0
Coconut,Andhra Pradesh,Whole Year,2014,70012.14,45000.0,70000.0
Rice,Andhra Pradesh,Whole Year,2014,27448.99,22000.0,32000.0
Maize,Andhra Pradesh,Kharif,1997,20012.16,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1997,24793.55,22000.0,32000.0
Rice,Andhra Pradesh,Rabi,1997,26006.67,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1997,78249.14,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,1998,20012.2,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1998,23404.67,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,1998,73918.34,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,1998,20012.23,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,1998,27157.42,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1998,80406.8,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,1999,20012.26,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1999,23616.06,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,1999,81616.41,65000.0,82000.0
Rice,Andhra Pradesh,Rabi,1999,23556.38,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1999,82012.3,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,2000,20012.31,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2000,24652.73,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2000,69353.12,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2000,20012.34,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2000,26970.07,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2000,82012.36,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2000,18012.37,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2000,70012.38,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2001,20012.39,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2001,24953.29,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2001,76168.19,65000.0,82000.0
Rice,Andhra Pradesh,Rabi,2001,28211.17,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2001,78001.65,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2001,18012.44,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2001,70012.45,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2002,20012.46,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2002,26191.16,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2002,81923.94,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2002,20012.49,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2002,26942.81,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2002,82012.51,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2002,18012.52,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2002,70012.53,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2002,28012.54,28000.0,45000.0
Orange,Andhra Pradesh,Whole Year,2002,25012.55,25000.0,42000.0
Papaya,Andhra Pradesh,Whole Year,2002,16012.56,16000.0,28000.0
Maize,Andhra Pradesh,Kharif,2003,20012.57,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2003,22887.94,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2003,81474.11,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2003,20012.6,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2003,24109.76,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2003,82012.62,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2003,18012.63,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2003,70012.64,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2003,28012.65,28000.0,45000.0
Orange,Andhra Pradesh,Whole Year,2003,25012.66,25000.0,42000.0
Papaya,Andhra Pradesh,Whole Year,2003,16012.67,16000.0,28000.0
Maize,Andhra Pradesh,Kharif,2004,20012.68,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2004,26221.77,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2004,82012.7,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2004,20012.71,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2004,24701.58,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2004,82012.73,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2004,18012.74,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2004,70012.75,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2005,20012.76,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2005,25420.47,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2005,82012.78,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2005,20012.79,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2005,26715.91,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2005,82012.81,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2005,18012.82,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2005,70012.83,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2006,20012.84,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2006,24939.01,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2006,82012.86,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2006,20012.87,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2006,28067.08,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2006,82012.89,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2006,18012.9,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2006,70012.91,45000.0,70000.0
Rice,Andhra Pradesh,Kharif,2007,26321.53,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2007,81691.77,65000.0,82000.0
Rice,Andhra Pradesh,Rabi,2007,25245.48,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2007,82012.95,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,2008,20012.96,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2008,24384.76,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2008,82012.98,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2008,20012.99,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2008,26482.47,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2008,80153.59,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2008,18013.02,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2008,70013.03,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2009,20013.04,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2009,23306.95,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2009,82013.06,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2009,20013.07,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2009,27682.61,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2009,82013.09,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2009,18013.1,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2009,70013.11,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2010,20013.12,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2010,24640.13,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2010,82013.14,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2010,20013.15,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2010,26470.52,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2010,82013.17,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2010,18013.18,18000.0,30000.0
Maize,Andhra Pradesh,Kharif,2011,20013.19,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2011,23400.15,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2011,75668.85,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2011,20013.22,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2011,27229.12,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2011,82013.24,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2011,18013.25,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2011,70013.26,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2012,20013.27,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2012,28013.28,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2012,16013.29,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2012,27380.94,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2012,82013.31,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2012,20013.32,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2012,24797.1,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2012,82013.34,65000.0,82000.0
Coconut,Andhra Pradesh,Whole Year,2012,70013.35,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2013,20013.36,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2013,28013.37,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2013,16013.38,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2013,27167.58,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2013,81009.71,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2013,20013.41,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2013,27708.87,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2013,82013.43,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2013,18013.44,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2013,70013.45,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2014,20013.46,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2014,28013.47,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2014,16013.48,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2014,26295.86,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2014,78599.04,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2014,20013.51,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2014,26203.18,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2014,82013.53,65000.0,82000.0
Coconut,Andhra Pradesh,Whole Year,2014,70013.54,45000.0,70000.0
Rice,Andhra Pradesh,Whole Year,2014,23026.68,22000.0,32000.0
Maize,Andhra Pradesh,Kharif,1997,20013.56,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1997,25354.64,22000.0,32000.0
Maize,Andhra Pradesh,Rabi,1997,20013.58,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,1997,24176.01,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1997,82013.6,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,1998,20013.61,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1998,24645.75,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,1998,82013.63,65000.0,82000.0
Rice,Andhra Pradesh,Rabi,1998,29292.92,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1998,82013.65,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,1999,20013.66,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1999,24163.18,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,1999,78656.54,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,1999,20013.69,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,1999,24889.04,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1999,79895.04,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,2000,20013.72,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2000,25014.81,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2000,78897.33,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2000,20013.75,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2000,24899.45,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2000,82013.77,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2000,18013.78,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2000,70013.79,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2001,20013.8,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2001,23672.92,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2001,81817.34,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2001,20013.83,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2001,26649.07,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2001,80964.88,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2001,18013.86,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2001,70013.87,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2002,20013.88,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2002,25698.12,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2002,82013.9,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2002,20013.91,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2002,24684.97,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2002,82013.93,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2002,18013.94,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2002,70013.95,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2002,28013.96,28000.0,45000.0
Maize,Andhra Pradesh,Kharif,2003,20013.97,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2003,25390.42,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2003,79957.27,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2003,20014.0,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2003,26198.97,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2003,82014.02,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2003,18014.03,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2003,70014.04,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2003,28014.05,28000.0,45000.0
Maize,Andhra Pradesh,Kharif,2004,20014.06,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2004,24940.02,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2004,78143.68,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2004,20014.09,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2004,26994.73,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2004,78807.81,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2004,18014.12,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2004,70014.13,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2005,20014.14,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2005,25235.76,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2005,81775.25,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2005,20014.17,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2005,23588.51,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2005,79084.69,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2005,18014.2,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2005,70014.21,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2006,20014.22,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2006,24691.23,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2006,77494.82,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2006,20014.25,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2006,25406.83,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2006,82014.27,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2006,18014.28,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2006,70014.29,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2007,20014.3,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2007,23289.82,22000.0,32000.0
Maize,Andhra Pradesh,Rabi,2007,20014.32,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2007,24231.76,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2007,82014.34,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,2008,20014.35,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2008,25192.45,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2008,79913.38,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2008,20014.38,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2008,24968.17,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2008,82014.4,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2008,18014.41,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2008,70014.42,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2009,20014.43,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2009,24489.18,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2009,75110.02,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2009,20014.46,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2009,27828.18,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2009,82014.48,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2009,18014.49,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2009,70014.5,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2010,20014.51,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2010,25343.96,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2010,82014.53,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2010,20014.54,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2010,28529.29,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2010,82014.56,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2010,18014.57,18000.0,30000.0
Maize,Andhra Pradesh,Kharif,2011,20014.58,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2011,25239.71,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2011,82014.6,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2011,20014.61,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2011,24935.87,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2011,82014.63,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2011,18014.64,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2011,70014.65,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2012,20014.66,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2012,28014.67,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2012,16014.68,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2012,26567.54,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2012,80098.27,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2012,20014.71,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2012,28318.32,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2012,82014.73,65000.0,82000.0
Coconut,Andhra Pradesh,Whole Year,2012,70014.74,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2013,20014.75,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2013,28014.76,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2013,16014.77,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2013,23369.52,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2013,82014.79,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2013,20014.8,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2013,24943.24,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2013,82014.82,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2013,18014.83,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2013,70014.84,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2014,20014.85,20000.0,28000.0
Mango,Andhra Pradesh,Kharif,2014,28014.86,28000.0,45000.0
Papaya,Andhra Pradesh,Kharif,2014,16014.87,16000.0,28000.0
Rice,Andhra Pradesh,Kharif,2014,25729.43,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2014,82014.89,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2014,20014.9,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2014,25016.79,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2014,82014.92,65000.0,82000.0
Coconut,Andhra Pradesh,Whole Year,2014,70014.93,45000.0,70000.0
Rice,Andhra Pradesh,Whole Year,2014,24068.49,22000.0,32000.0
Maize,Andhra Pradesh,Kharif,1997,20014.95,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1997,25544.59,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,1997,82014.97,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,1997,20014.98,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,1997,26935.34,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1997,82015.0,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,1998,20015.01,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1998,24624.01,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,1998,78077.66,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,1998,20015.04,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,1998,24566.43,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1998,81077.73,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,1999,20015.07,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,1999,25409.17,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,1999,80660.97,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,1999,20015.1,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,1999,24313.21,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,1999,79664.68,65000.0,82000.0
Maize,Andhra Pradesh,Kharif,2000,20015.13,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2000,23660.17,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2000,78810.98,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2000,20015.16,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2000,22666.36,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2000,82015.18,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2000,18015.19,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2000,70015.2,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2001,20015.21,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2001,24259.78,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2001,77376.48,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2001,20015.24,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2001,25345.2,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2001,82015.26,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2001,18015.27,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2001,70015.28,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2002,20015.29,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2002,22902.21,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2002,82015.31,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2002,20015.32,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2002,23484.27,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2002,82015.34,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2002,18015.35,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2002,70015.36,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2002,28015.37,28000.0,45000.0
Orange,Andhra Pradesh,Whole Year,2002,25015.38,25000.0,42000.0
Maize,Andhra Pradesh,Kharif,2003,20015.39,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2003,24681.9,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2003,82015.41,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2003,20015.42,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2003,26040.98,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2003,76494.69,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2003,18015.45,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2003,70015.46,45000.0,70000.0
Mango,Andhra Pradesh,Whole Year,2003,28015.47,28000.0,45000.0
Orange,Andhra Pradesh,Whole Year,2003,25015.48,25000.0,42000.0
Maize,Andhra Pradesh,Kharif,2004,20015.49,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2004,27447.85,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2004,81382.73,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2004,20015.52,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2004,27234.27,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2004,80802.41,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2004,18015.55,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2004,70015.56,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2005,20015.57,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2005,24127.56,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2005,82015.59,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2005,20015.6,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2005,23902.98,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2005,82015.62,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2005,18015.63,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2005,70015.64,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2006,20015.65,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2006,24255.79,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2006,82015.67,65000.0,82000.0
Maize,Andhra Pradesh,Rabi,2006,20015.68,20000.0,28000.0
Rice,Andhra Pradesh,Rabi,2006,27085.93,22000.0,32000.0
Blackgram,Andhra Pradesh,Rabi,2006,82015.7,65000.0,82000.0
Banana,Andhra Pradesh,Whole Year,2006,18015.71,18000.0,30000.0
Coconut,Andhra Pradesh,Whole Year,2006,70015.72,45000.0,70000.0
Maize,Andhra Pradesh,Kharif,2007,20015.73,20000.0,28000.0
Rice,Andhra Pradesh,Kharif,2007,25806.04,22000.0,32000.0
Blackgram,Andhra Pradesh,Kharif,2007,81153.51,65000.0,82000.0
